RentalID,Year,RentalPrice,Province,Town,RoomType
513,1987,445,British Columbia,Terrace,Three bedroom units
514,1987,189,British Columbia,Trail,Bachelor units
515,1987,248,British Columbia,Trail,One bedroom units
516,1987,314,British Columbia,Trail,Two bedroom units
517,1987,365,British Columbia,Trail,Three bedroom units
518,1987,364,British Columbia,Vancouver,Bachelor units
519,1987,441,British Columbia,Vancouver,One bedroom units
520,1987,590,British Columbia,Vancouver,Two bedroom units
521,1987,706,British Columbia,Vancouver,Three bedroom units
522,1987,246,British Columbia,Vernon,Bachelor units
523,1987,316,British Columbia,Vernon,One bedroom units
524,1987,368,British Columbia,Vernon,Two bedroom units
525,1987,393,British Columbia,Vernon,Three bedroom units
526,1987,304,British Columbia,Victoria,Bachelor units
527,1987,379,British Columbia,Victoria,One bedroom units
528,1987,491,British Columbia,Victoria,Two bedroom units
529,1987,558,British Columbia,Victoria,Three bedroom units
530,1988,382,Newfoundland and Labrador,Gander,One bedroom units
531,1988,438,Newfoundland and Labrador,Gander,Two bedroom units
532,1988,438,Newfoundland and Labrador,Gander,Three bedroom units
533,1988,272,Newfoundland and Labrador,Labrador City,One bedroom units
534,1988,273,Newfoundland and Labrador,Labrador City,Two bedroom units
535,1988,333,Newfoundland and Labrador,Labrador City,Three bedroom units
536,1988,380,Newfoundland and Labrador,St. John's,Bachelor units
537,1988,451,Newfoundland and Labrador,St. John's,One bedroom units
538,1988,516,Newfoundland and Labrador,St. John's,Two bedroom units
539,1988,543,Newfoundland and Labrador,St. John's,Three bedroom units
540,1988,318,Prince Edward Island,Charlottetown,Bachelor units
541,1988,369,Prince Edward Island,Charlottetown,One bedroom units
542,1988,457,Prince Edward Island,Charlottetown,Two bedroom units
543,1988,545,Prince Edward Island,Charlottetown,Three bedroom units
544,1988,246,Prince Edward Island,Summerside,Bachelor units
545,1988,376,Prince Edward Island,Summerside,One bedroom units
546,1988,423,Prince Edward Island,Summerside,Two bedroom units
547,1988,463,Prince Edward Island,Summerside,Three bedroom units
548,1988,258,Nova Scotia,Cape Breton,Bachelor units
549,1988,317,Nova Scotia,Cape Breton,One bedroom units
550,1988,401,Nova Scotia,Cape Breton,Two bedroom units
551,1988,554,Nova Scotia,Cape Breton,Three bedroom units
552,1988,391,Nova Scotia,Halifax,Bachelor units
553,1988,453,Nova Scotia,Halifax,One bedroom units
554,1988,537,Nova Scotia,Halifax,Two bedroom units
555,1988,648,Nova Scotia,Halifax,Three bedroom units
556,1988,330,Nova Scotia,New Glasgow,One bedroom units
557,1988,426,Nova Scotia,New Glasgow,Two bedroom units
558,1988,230,Nova Scotia,Truro,Bachelor units
559,1988,340,Nova Scotia,Truro,One bedroom units
560,1988,436,Nova Scotia,Truro,Two bedroom units
561,1988,443,Nova Scotia,Truro,Three bedroom units
562,1988,307,New Brunswick,Bathurst,One bedroom units
563,1988,371,New Brunswick,Bathurst,Two bedroom units
564,1988,346,New Brunswick,Bathurst,Three bedroom units
565,1988,277,New Brunswick,Campbellton,Bachelor units
566,1988,308,New Brunswick,Campbellton,One bedroom units
567,1988,228,New Brunswick,Edmundston,Bachelor units
568,1988,293,New Brunswick,Edmundston,One bedroom units
569,1988,342,New Brunswick,Edmundston,Two bedroom units
570,1988,292,New Brunswick,Edmundston,Three bedroom units
571,1988,352,New Brunswick,Fredericton,Bachelor units
572,1988,414,New Brunswick,Fredericton,One bedroom units
573,1988,466,New Brunswick,Fredericton,Two bedroom units
574,1988,551,New Brunswick,Fredericton,Three bedroom units
575,1988,298,New Brunswick,Moncton,Bachelor units
576,1988,369,New Brunswick,Moncton,One bedroom units
577,1988,426,New Brunswick,Moncton,Two bedroom units
578,1988,478,New Brunswick,Moncton,Three bedroom units
579,1988,286,New Brunswick,Saint John,Bachelor units
580,1988,333,New Brunswick,Saint John,One bedroom units
581,1988,387,New Brunswick,Saint John,Two bedroom units
582,1988,422,New Brunswick,Saint John,Three bedroom units
583,1988,278,Quebec,Alma,One bedroom units
584,1988,333,Quebec,Alma,Two bedroom units
585,1988,341,Quebec,Alma,Three bedroom units
586,1988,236,Quebec,Cowansville,Bachelor units
587,1988,287,Quebec,Cowansville,One bedroom units
588,1988,332,Quebec,Cowansville,Two bedroom units
589,1988,357,Quebec,Cowansville,Three bedroom units
590,1988,178,Quebec,Dolbeau-Mistassini,Bachelor units
591,1988,259,Quebec,Dolbeau-Mistassini,One bedroom units
592,1988,303,Quebec,Dolbeau-Mistassini,Two bedroom units
593,1988,326,Quebec,Dolbeau-Mistassini,Three bedroom units
594,1988,236,Quebec,Drummondville,Bachelor units
595,1988,302,Quebec,Drummondville,One bedroom units
596,1988,343,Quebec,Drummondville,Two bedroom units
597,1988,365,Quebec,Drummondville,Three bedroom units
598,1988,353,Quebec,Gaspé,One bedroom units
599,1988,393,Quebec,Gaspé,Two bedroom units
600,1988,430,Quebec,Gaspé,Three bedroom units
601,1988,333,Quebec,Ottawa-Gatineau,Bachelor units
602,1988,409,Quebec,Ottawa-Gatineau,One bedroom units
603,1988,456,Quebec,Ottawa-Gatineau,Two bedroom units
604,1988,527,Quebec,Ottawa-Gatineau,Three bedroom units
605,1988,220,Quebec,Granby,Bachelor units
606,1988,322,Quebec,Granby,One bedroom units
607,1988,366,Quebec,Granby,Two bedroom units
608,1988,415,Quebec,Granby,Three bedroom units
609,1988,252,Quebec,Joliette,Bachelor units
610,1988,306,Quebec,Joliette,One bedroom units
611,1988,332,Quebec,Joliette,Two bedroom units
612,1988,370,Quebec,Joliette,Three bedroom units
613,1988,271,Quebec,La Tuque,Bachelor units
614,1988,252,Quebec,La Tuque,One bedroom units
615,1988,322,Quebec,La Tuque,Two bedroom units
616,1988,359,Quebec,La Tuque,Three bedroom units
617,1988,228,Quebec,Lachute,Bachelor units
618,1988,275,Quebec,Lachute,One bedroom units
619,1988,326,Quebec,Lachute,Two bedroom units
620,1988,351,Quebec,Lachute,Three bedroom units
621,1988,211,Quebec,Magog,Bachelor units
622,1988,271,Quebec,Magog,One bedroom units
623,1988,341,Quebec,Magog,Two bedroom units
624,1988,402,Quebec,Magog,Three bedroom units
625,1988,238,Quebec,Matane,Bachelor units
626,1988,301,Quebec,Matane,One bedroom units
627,1988,337,Quebec,Matane,Two bedroom units
628,1988,350,Quebec,Matane,Three bedroom units
629,1988,213,Quebec,Montmagny,Bachelor units
630,1988,280,Quebec,Montmagny,One bedroom units
631,1988,354,Quebec,Montmagny,Two bedroom units
632,1988,322,Quebec,Montréal,Bachelor units
633,1988,395,Quebec,Montréal,One bedroom units
634,1988,439,Quebec,Montréal,Two bedroom units
635,1988,489,Quebec,Montréal,Three bedroom units
636,1988,315,Quebec,Québec,Bachelor units
637,1988,403,Quebec,Québec,One bedroom units
638,1988,451,Quebec,Québec,Two bedroom units
639,1988,512,Quebec,Québec,Three bedroom units
640,1988,291,Quebec,Rimouski,Bachelor units
641,1988,368,Quebec,Rimouski,One bedroom units
642,1988,415,Quebec,Rimouski,Two bedroom units
643,1988,419,Quebec,Rimouski,Three bedroom units
644,1988,265,Quebec,Rivière-du-Loup,Bachelor units
645,1988,307,Quebec,Rivière-du-Loup,One bedroom units
646,1988,351,Quebec,Rivière-du-Loup,Two bedroom units
647,1988,388,Quebec,Rivière-du-Loup,Three bedroom units
648,1988,358,Quebec,Roberval,Two bedroom units
649,1988,231,Quebec,Rouyn-Noranda,Bachelor units
650,1988,307,Quebec,Rouyn-Noranda,One bedroom units
651,1988,373,Quebec,Rouyn-Noranda,Two bedroom units
652,1988,450,Quebec,Rouyn-Noranda,Three bedroom units
653,1988,257,Quebec,Saint-Georges,One bedroom units
654,1988,319,Quebec,Saint-Georges,Two bedroom units
655,1988,333,Quebec,Saint-Georges,Three bedroom units
656,1988,254,Quebec,Saint-Hyacinthe,Bachelor units
657,1988,320,Quebec,Saint-Hyacinthe,One bedroom units
658,1988,363,Quebec,Saint-Hyacinthe,Two bedroom units
659,1988,396,Quebec,Saint-Hyacinthe,Three bedroom units
660,1988,276,Quebec,Saint-Jean-sur-Richelieu,Bachelor units
661,1988,301,Quebec,Saint-Jean-sur-Richelieu,One bedroom units
662,1988,358,Quebec,Saint-Jean-sur-Richelieu,Two bedroom units
663,1988,396,Quebec,Saint-Jean-sur-Richelieu,Three bedroom units
664,1988,238,Quebec,Saint-Jérôme,Bachelor units
665,1988,328,Quebec,Saint-Jérôme,One bedroom units
666,1988,360,Quebec,Saint-Jérôme,Two bedroom units
667,1988,390,Quebec,Saint-Jérôme,Three bedroom units
668,1988,282,Quebec,Saguenay,Bachelor units
669,1988,331,Quebec,Saguenay,One bedroom units
670,1988,390,Quebec,Saguenay,Two bedroom units
671,1988,418,Quebec,Saguenay,Three bedroom units
672,1988,273,Quebec,Salaberry-de-Valleyfield,Bachelor units
673,1988,305,Quebec,Salaberry-de-Valleyfield,One bedroom units
674,1988,343,Quebec,Salaberry-de-Valleyfield,Two bedroom units
675,1988,356,Quebec,Salaberry-de-Valleyfield,Three bedroom units
676,1988,237,Quebec,Sept-Îles,Bachelor units
677,1988,308,Quebec,Sept-Îles,One bedroom units
678,1988,353,Quebec,Sept-Îles,Two bedroom units
679,1988,406,Quebec,Sept-Îles,Three bedroom units
680,1988,190,Quebec,Shawinigan,Bachelor units
681,1988,265,Quebec,Shawinigan,One bedroom units
682,1988,280,Quebec,Shawinigan,Two bedroom units
683,1988,292,Quebec,Shawinigan,Three bedroom units
684,1988,258,Quebec,Sherbrooke,Bachelor units
685,1988,316,Quebec,Sherbrooke,One bedroom units
686,1988,373,Quebec,Sherbrooke,Two bedroom units
687,1988,438,Quebec,Sherbrooke,Three bedroom units
688,1988,342,Quebec,Sorel-Tracy,One bedroom units
689,1988,323,Quebec,Sorel-Tracy,Two bedroom units
690,1988,411,Quebec,Sorel-Tracy,Three bedroom units
691,1988,284,Quebec,Thetford Mines,Bachelor units
692,1988,232,Quebec,Thetford Mines,One bedroom units
693,1988,253,Quebec,Thetford Mines,Two bedroom units
694,1988,292,Quebec,Thetford Mines,Three bedroom units
695,1988,288,Quebec,Trois-Rivières,Bachelor units
696,1988,338,Quebec,Trois-Rivières,One bedroom units
697,1988,359,Quebec,Trois-Rivières,Two bedroom units
698,1988,391,Quebec,Trois-Rivières,Three bedroom units
699,1988,254,Quebec,Val-d'Or,Bachelor units
700,1988,349,Quebec,Val-d'Or,One bedroom units
701,1988,403,Quebec,Val-d'Or,Two bedroom units
702,1988,459,Quebec,Val-d'Or,Three bedroom units
703,1988,223,Quebec,Victoriaville,Bachelor units
704,1988,282,Quebec,Victoriaville,One bedroom units
705,1988,332,Quebec,Victoriaville,Two bedroom units
706,1988,359,Quebec,Victoriaville,Three bedroom units
707,1988,485,Ontario,Barrie,One bedroom units
708,1988,562,Ontario,Barrie,Two bedroom units
709,1988,330,Ontario,Belleville,Bachelor units
710,1988,440,Ontario,Belleville,One bedroom units
711,1988,498,Ontario,Belleville,Two bedroom units
712,1988,586,Ontario,Belleville,Three bedroom units
713,1988,315,Ontario,Brantford,Bachelor units
714,1988,395,Ontario,Brantford,One bedroom units
715,1988,441,Ontario,Brantford,Two bedroom units
716,1988,473,Ontario,Brantford,Three bedroom units
717,1988,314,Ontario,Brockville,Bachelor units
718,1988,386,Ontario,Brockville,One bedroom units
719,1988,461,Ontario,Brockville,Two bedroom units
720,1988,451,Ontario,Brockville,Three bedroom units
721,1988,388,Ontario,Chatham-Kent,One bedroom units
722,1988,468,Ontario,Chatham-Kent,Two bedroom units
723,1988,667,Ontario,Chatham-Kent,Three bedroom units
724,1988,431,Ontario,Cobourg,One bedroom units
725,1988,505,Ontario,Cobourg,Two bedroom units
726,1988,298,Ontario,Collingwood,Bachelor units
727,1988,398,Ontario,Collingwood,One bedroom units
728,1988,452,Ontario,Collingwood,Two bedroom units
729,1988,327,Ontario,Cornwall,Bachelor units
730,1988,388,Ontario,Cornwall,One bedroom units
731,1988,496,Ontario,Cornwall,Two bedroom units
732,1988,272,Ontario,Dunnville,One bedroom units
733,1988,381,Ontario,Dunnville,Two bedroom units
734,1988,285,Ontario,Elliot Lake,Bachelor units
735,1988,339,Ontario,Elliot Lake,One bedroom units
736,1988,398,Ontario,Elliot Lake,Two bedroom units
737,1988,403,Ontario,Elliot Lake,Three bedroom units
738,1988,311,Ontario,Greater Sudbury,Bachelor units
739,1988,386,Ontario,Greater Sudbury,One bedroom units
740,1988,451,Ontario,Greater Sudbury,Two bedroom units
741,1988,495,Ontario,Greater Sudbury,Three bedroom units
742,1988,406,Ontario,Guelph,Bachelor units
743,1988,422,Ontario,Guelph,One bedroom units
744,1988,480,Ontario,Guelph,Two bedroom units
745,1988,527,Ontario,Guelph,Three bedroom units
746,1988,391,Ontario,Haldimand County,One bedroom units
747,1988,441,Ontario,Haldimand County,Two bedroom units
748,1988,307,Ontario,Hamilton,Bachelor units
749,1988,383,Ontario,Hamilton,One bedroom units
750,1988,467,Ontario,Hamilton,Two bedroom units
751,1988,592,Ontario,Hamilton,Three bedroom units
752,1988,325,Ontario,Hawkesbury,One bedroom units
753,1988,357,Ontario,Hawkesbury,Two bedroom units
754,1988,283,Ontario,Kapuskasing,One bedroom units
755,1988,375,Ontario,Kapuskasing,Two bedroom units
756,1988,437,Ontario,Kapuskasing,Three bedroom units
757,1988,305,Ontario,Kawartha Lakes,Bachelor units
758,1988,431,Ontario,Kawartha Lakes,One bedroom units
759,1988,513,Ontario,Kawartha Lakes,Two bedroom units
760,1988,595,Ontario,Kawartha Lakes,Three bedroom units
761,1988,423,Ontario,Kenora,One bedroom units
762,1988,563,Ontario,Kenora,Two bedroom units
763,1988,283,Ontario,Kingston,Bachelor units
764,1988,404,Ontario,Kingston,One bedroom units
765,1988,484,Ontario,Kingston,Two bedroom units
766,1988,585,Ontario,Kingston,Three bedroom units
767,1988,208,Ontario,Kirkland Lake,One bedroom units
768,1988,295,Ontario,Kirkland Lake,Two bedroom units
769,1988,319,Ontario,Kitchener-Cambridge-Waterloo,Bachelor units
770,1988,386,Ontario,Kitchener-Cambridge-Waterloo,One bedroom units
771,1988,462,Ontario,Kitchener-Cambridge-Waterloo,Two bedroom units
772,1988,574,Ontario,Kitchener-Cambridge-Waterloo,Three bedroom units
773,1988,412,Ontario,Leamington,One bedroom units
774,1988,521,Ontario,Leamington,Two bedroom units
775,1988,322,Ontario,London,Bachelor units
776,1988,405,Ontario,London,One bedroom units
777,1988,500,Ontario,London,Two bedroom units
778,1988,610,Ontario,London,Three bedroom units
779,1988,401,Ontario,Midland,One bedroom units
780,1988,476,Ontario,Midland,Two bedroom units
781,1988,482,Ontario,Midland,Three bedroom units
782,1988,298,Ontario,Nanticoke,One bedroom units
783,1988,346,Ontario,Nanticoke,Two bedroom units
784,1988,285,Ontario,Norfolk,Bachelor units
785,1988,393,Ontario,Norfolk,One bedroom units
786,1988,451,Ontario,Norfolk,Two bedroom units
787,1988,320,Ontario,North Bay,Bachelor units
788,1988,412,Ontario,North Bay,One bedroom units
789,1988,474,Ontario,North Bay,Two bedroom units
790,1988,336,Ontario,Orillia,Bachelor units
791,1988,402,Ontario,Orillia,One bedroom units
792,1988,496,Ontario,Orillia,Two bedroom units
793,1988,503,Ontario,Orillia,Three bedroom units
794,1988,447,Ontario,Oshawa,Bachelor units
795,1988,484,Ontario,Oshawa,One bedroom units
796,1988,540,Ontario,Oshawa,Two bedroom units
797,1988,601,Ontario,Oshawa,Three bedroom units
798,1988,366,Ontario,Ottawa-Gatineau,Bachelor units
799,1988,460,Ontario,Ottawa-Gatineau,One bedroom units
800,1988,559,Ontario,Ottawa-Gatineau,Two bedroom units
801,1988,658,Ontario,Ottawa-Gatineau,Three bedroom units
802,1988,370,Ontario,Ottawa-Gatineau,Bachelor units
803,1988,467,Ontario,Ottawa-Gatineau,One bedroom units
804,1988,590,Ontario,Ottawa-Gatineau,Two bedroom units
805,1988,720,Ontario,Ottawa-Gatineau,Three bedroom units
806,1988,286,Ontario,Owen Sound,Bachelor units
807,1988,365,Ontario,Owen Sound,One bedroom units
808,1988,440,Ontario,Owen Sound,Two bedroom units
809,1988,461,Ontario,Owen Sound,Three bedroom units
810,1988,384,Ontario,Pembroke,One bedroom units
811,1988,456,Ontario,Pembroke,Two bedroom units
812,1988,329,Ontario,Peterborough,Bachelor units
813,1988,433,Ontario,Peterborough,One bedroom units
814,1988,526,Ontario,Peterborough,Two bedroom units
815,1988,604,Ontario,Peterborough,Three bedroom units
816,1988,290,Ontario,St. Catharines-Niagara,Bachelor units
817,1988,395,Ontario,St. Catharines-Niagara,One bedroom units
818,1988,457,Ontario,St. Catharines-Niagara,Two bedroom units
819,1988,528,Ontario,St. Catharines-Niagara,Three bedroom units
820,1988,285,Ontario,Sarnia,Bachelor units
821,1988,389,Ontario,Sarnia,One bedroom units
822,1988,457,Ontario,Sarnia,Two bedroom units
823,1988,581,Ontario,Sarnia,Three bedroom units
824,1988,289,Ontario,Sault Ste. Marie,Bachelor units
825,1988,415,Ontario,Sault Ste. Marie,One bedroom units
826,1988,485,Ontario,Sault Ste. Marie,Two bedroom units
827,1988,562,Ontario,Sault Ste. Marie,Three bedroom units
828,1988,284,Ontario,Stratford,Bachelor units
829,1988,387,Ontario,Stratford,One bedroom units
830,1988,456,Ontario,Stratford,Two bedroom units
831,1988,553,Ontario,Stratford,Three bedroom units
832,1988,284,Ontario,Thunder Bay,Bachelor units
833,1988,423,Ontario,Thunder Bay,One bedroom units
834,1988,536,Ontario,Thunder Bay,Two bedroom units
835,1988,381,Ontario,Tillsonburg,One bedroom units
836,1988,448,Ontario,Tillsonburg,Two bedroom units
837,1988,430,Ontario,Timmins,One bedroom units
838,1988,520,Ontario,Timmins,Two bedroom units
839,1988,562,Ontario,Timmins,Three bedroom units
840,1988,405,Ontario,Toronto,Bachelor units
841,1988,494,Ontario,Toronto,One bedroom units
842,1988,599,Ontario,Toronto,Two bedroom units
843,1988,749,Ontario,Toronto,Three bedroom units
844,1988,469,Ontario,Wallaceburg,Two bedroom units
845,1988,275,Ontario,Windsor,Bachelor units
846,1988,412,Ontario,Windsor,One bedroom units
847,1988,528,Ontario,Windsor,Two bedroom units
848,1988,510,Ontario,Windsor,Three bedroom units
